id;Nazionalità;Nome
37026;British;Mike Leigh
37027;American;Darren Aronofsky
37028;American;Richard Kern
37032;French;Eric Mitchell
37034;American;Peter Hutton
37038;Sconosciuta;Jennifer Grausman
37039;Sconosciuta;Todd McCarthy
37040;Sconosciuta;Carles Asensio Monrabà
37041;American;Antonio Campos
37044;Danish;Jesper Just
37045;German;Werner Schroeter
37046;Austrian;Klaus Wyborny
37048;American;Storm de Hirsch
37049;Canadian;David Cronenberg
37050;American;Jon Favreau
37051;American;Gregory Hoblit
37052;American;Wil Shriner
37053;Canadian;Bob Dolman
37054;Dutch;Menno Meyjes
37055;American;Terrence Malick
37057;American;David Dobkin
37058;American;Todd Field
37059;American;Chris Weitz
37060;American;Adam Shankman
37061;New Zealander;Peter Jackson
37063;Sconosciuta;The Hallicrafters Company Design and Research Team
37067;Swiss;Silvie Defraoui
37068;Swiss;Didier Rittener
37071;American;Glenn O'Brien
37079;American;R. H. Quaytman
37087;American;Ericka Beckman
37088;Sconosciuta;Talking Heads
37092;Sconosciuta;Blondie
37105;American;Lynne Tillman
37116;German;Otto von Kursell
37139;Italian;Giancarlo Mattioli
37144;Japanese;Kuniharu Akiyama
37145;American;William Pope.L
37153;Austrian;Emil Pottner
37154;German;Paul Bach
37155;Polish;Adolf Edward Herstein
37158;Russian;Eugen Rubin
37159;American;Doug Liman
37166;Sconosciuta;Black Flag
37171;American;Frank Shepard Fairey
37178;French;Paul Nadar
37179;Mexican;Martín Ramírez
37181;American;Laurel Nakadate
37183;French;Julien Vallou de Villeneuve
37205;Sconosciuta;Policeband
37228;British;David Musgrave
37243;American;Thurston Moore
37249;American;William Crosby Renwick
37251;Sconosciuta;David Johnson
37256;American;Glenn Branca
37258;Sconosciuta;Lydia Lunch
37260;French;Marquis de Villeneuve-Bargemont
37262;Argentine;Eduardo Costa
37280;German;Paul Wegener
37281;German;Robert Wiene
37287;French;Prospère Henry
37288;French;Auguste Mestral
37289;Sconosciuta;Barbara Moore
37290;German;Werner Graul
37299;American;Lorraine O'Grady
37300;Sconosciuta;Sauerbruch Hutton
37301;American;Roberta Bayley
37306;American;Edit DeAk
37321;Spanish;Beatriz Cifuentes
37322;Canadian;Yoshiki Waterhouse
37325;American;Frank Stewart
37334;Swiss;Riccardo Blumer
37335;Italian;Matteo Borghi
37336;Sconosciuta;Desalto
37338;American;Stephan Van Dam
37354;Danish;Vipp
37355;American;Ondi Timoner
37356;American;Bruce Weber
37357;Indian;Mira Nair
37358;Israeli;Amos Gitai
37360;German;Matthias Sauerbruch
37361;British;Louisa Hutton
37363;Russian;Olga Chernysheva
37364;American;Barbara Hammer
37365;Australian;Baz Luhrmann
37367;American;Terry deRoy Gruber
37368;American;Dankmar Adler
37372;Korean;Iroje Architects & Planners
37373;Korean;Seung H-Sang
37374;Korean;Young Joon Kim
37375;Sconosciuta;yo2 Architects Ltd.
37393;American;John Keenen
37394;Sconosciuta;Keenen Riley Architects
37440;Polish;Edward Krasiński
37453;Dutch;Oscar van Alphen
37456;German;Manfred Leve
37458;Dutch;Jesper Stormly
37483;Vietnamese;Hai Quoc Tran
37484;Vietnamese;Phu-Nam Thuc Ha
37485;American;Tuan Andrew Nguyen
37495;Hungarian;György Konecsni
37496;Yugoslav;Majda Dobravec-Lajovic
37497;American;Bob Grimes
37498;American;Greg Sharits
37499;Sconosciuta;Dave Thompson
37500;American;Kate Millett
37517;Sconosciuta;Dorine van der Klei
37519;Sconosciuta;Poul Hansen
37523;Canadian;Elohim  Raman
37524;American;Jacqueline Humphries
37535;British;Anton Furst
37536;Sconosciuta;B. D. Fox Independent
37543;Venezuelan;Juan Araujo
37545;Italian;Gianni-Emilio Simonetti
37546;American;Martha Colburn
37552;American;Leonard Freed
37554;Swedish;Sophie Tottie
37557;Danish;Holger Nielsen
37558;Sconosciuta;Nordiska Kompaniet Textilkammare, Stockholm
37577;Indian;Ranjani Shettar
37582;British;Margaret Macdonald
37586;French;Lacaton & Vassal Architectes
37596;Austrian;Leo Wollner
37601;Sconosciuta;Bo Welch
37602;Sconosciuta;Robert Dawson
37603;Sconosciuta;Tom Duffield
37604;Sconosciuta;Sam Winston
37615;South African;Candice Breitz
37616;Icelandic;Ragnar Kjartansson
37617;American;Igor Kopystiansky
37618;American;Svetlana Kopystiansky
37619;American;Ryan McNamara
37620;American;Mickalene Thomas
37621;Israeli;Jan Tichy
37627;British;Freddie Yauner
37639;Swiss;Mai-Thu Perret
37642;Dutch;Christien Meindertsma
37643;American;Julia Wachtel
37653;Sconosciuta;Manufacturer: BLT and Associates
37661;Swiss;Julie Joliat
37662;Sconosciuta;Bemis Balkind
37664;Danish;Hân Pham
37665;American;Cornelia Blatter
37666;American;Marcel Hermans
37667;Sconosciuta;COMA Amsterdam / New York
37669;Italian;Lino Manfrotto
37671;Italian;Gilberto Battocchio
37679;American;Raymond Jacobs
37681;American;Teresita Fernandez
37691;French;Cyprien Gaillard
37694;Swiss;Jean Tschumi
37695;Swiss;Edouard-Marcel Sandoz
37699;Sconosciuta;Harold Krieger
37701;American;Nye Ffarrabas 
37702;Canadian;Jack Goldstein
37704;German;Katharina Sieverding
37706;Russian;Elizaveta Ignatovich
37708;Sconosciuta;Infinitoy, San Mateo, CA
37709;Sconosciuta;Manfrotto Feltre Production Facilities, Feltre, Italy
37712;German;Axel Schmid
37719;Sconosciuta;Destroy All Monsters
37732;Swedish;Ingmar Bergman
37733;American;Michael Almereyda
37755;Sconosciuta;Jane Crawford
37764;French;Anne Lacaton
37765;French;Jean Philippe Vassal
37776;Dutch;Iwan Baan
37779;American;Jeff Preiss
37785;Estonian;Venesta, Estonia
37796;Serbian;Goran Paskaljevic
37797;American;Jim Capobianco
37798;Scottish;Armando Iannucci
37799;Swedish;Jan Troell
37800;American;Steven Soderbergh
37801;Italian;Matteo Garrone
37805;American;Peter Coffin
37812;French;Arnaud Desplechin
37813;Sconosciuta;Blutch
37814;American;Charles Burns
37815;Sconosciuta;Marie Caillou
37816;Sconosciuta;Pierre Di Sciullo
37817;Italian;Lorenzo Mattotti
37818;American;Richard McGuire
37819;British;Ridley Scott
37820;American;Brad Bird
37821;British;Christopher Nolan
37822;American;Ted Braun
37823;American;David Fincher
37824;British;David Yates
37825;Korean;So Young Kim
37826;Canadian;Noam Gonick
37827;American;Robert Gardner
37828;American;Azazel Jacobs
37829;Sconosciuta;Stewart Bird
37830;Sconosciuta;Deborah Shaffer
37831;American;Ellen Kurras
37833;American;Mariah Robertson
37850;Sconosciuta;LTL Architects, PLLC
37851;American;Paul Lewis
37852;American;David J. Lewis
37855;Russian;Kukryniksy 
37857;Russian;Dmitrij Naumovich Babichenko
37858;Russian;V. Pshenichnikov
37861;American;Edgar Arceneaux
37866;American;Sara Greenberger Rafferty
37868;American;Donald Genaro
37869;Sconosciuta;Sonia Švecová
37879;American;Chitra Ganesh
37886;Dutch;Chris Kabel
37887;British;Paul Cocksedge
37888;Dutch;Werkplaats Martin van Oel
37910;American;Vincent Fecteau
37913;Italian;Pietro Gigli
37919;Austrian;Alfred Roller
37920;Hungarian;Bertalan Pór
37922;German;Hermann Misler
37923;nationality unknown;F. Rubes
37925;nationality unknown;H. Pinparra
37926;German;Fritz Hellmut Ehmcke
37934;Korean;Haegue Yang
37939;Norwegian;Tom-Arne Solhaug
37940;Norwegian;Aleksander Borgenhov
37941;Norwegian;Geir Eide
37942;Norwegian;Lina Aker
37943;Norwegian;Fredrik Brodtkorb
37944;Sconosciuta;Krabat AS, Norway
37946;Chinese;Qiu Anxiong
37948;Italian;Pasqualino Cangiullo
37949;German;Richard Schadewell
37950;Sconosciuta;H. Fuld & Co. Telefon und Telegraphenwerke AG, Frankfurt
37955;Swiss;Helene Haasbauer-Wallrath
37958;German;Walter Cyliax
37960;German;Ernst Fischer
37964;American;Charles Henri Ford
37966;Swiss;Shahryar Nashat
37967;Sconosciuta;VEB Ernst-Thälmann-Werke, Suhl, DDR East Germany
37983;Austrian;Viktor Weixler
37984;German;Fritz Judtmann
37992;Polish;Klaus Groh
37999;Sconosciuta;Brian Buczak
38004;American;Ray Tomlinson
38008;American;Nancy Azara
38009;American;Betsy Damon
38010;American;Lauren Ewing
38011;American;Harmony Hammond
38012;American;Diane Neumaier
38013;American;Joan Semmel
38014;British;Sylvia Sleigh
38015;American;May Stevens
38016;American;Athena Tacha
38017;American;Martha Wilson
38018;Sconosciuta;Kotobuki, Japan
38019;Sconosciuta;Teraoka Seiko Co., Ltd., Japan
38023;American;Frederic Lieberman
38024;Hungarian;János Kender
38027;American;Alex Prager
38028;Israeli;Elad Lassry
38029;American;Roe Ethridge
38032;Argentine;Juan Di Sandro
38036;Russian;Dmitri Baltermants
38037;Italian;Enrico Imoda
38039;American;Bob Peterson
38040;German;Ludwig Gosewitz
38041;French;François Dufrêne
38042;Sconosciuta;Spike Jones
38045;American;Brooks Williams
38046;Sconosciuta;Nancy McElroy
38052;British;Laurence Bradshaw
38053;British;Mary Adshead
38054;British;Eric Lombers
38064;British;Verney L. Danvers
38070;French;Frédéric Druot
38080;Sconosciuta;Jeffrey Schier
38100;Sconosciuta;Bradford Smith
38104;American;George Landow
38123;American;Jessica Jackson Hutchins
38127;Sconosciuta;Jill Richards
38129;British;Herbert Tomlinson
38140;French;Alexandre Singh
38141;Danish;Danh Vo
38143;British;James Fitton
38149;British;F. Ernest Jackson
38158;American;Jacob Gayer
38159;German;Miriam Böhm
38160;French;Jules Janssen
38170;Sconosciuta;United Democratic Front , South Africa
38174;Sconosciuta;Congress of South African Trade Unions , South Africa
38183;Indian;Yusuf Arakkal
38184;South African;Giselle Baillie
38187;South African;Kim Berman
38188;Ugandan;Kanuge John Bosco
38189;South African;Tinus Boshoff
38190;Sconosciuta;Chris Diedericks
38191;South African;Bronwen Findlay
38192;Scottish;Alex Flett
38193;South African;Vukile Teyise
38194;British;Sister Sheila Flynn
38196;South African;Penny George
38197;South African;Deryck Healy
38198;South African;Nyaniso Christopher Lindi
38199;Namibian;Joseph Madisia
38200;South African;Trevor Makhoba
38201;South African;Judith Mason
38202;South African;Sipho Mdanda
38203;Peruvian;Martin Moratillo
38204;South African;Gabisile Nkosi
38205;Ghanaian;Daniel Ohene-Adu
38206;Peruvian;Carmen Perrin
38207;South African;Sthembiso Sibisi
38208;South African;Dominic Thorburn
38209;South African;Yusuf Vahed
38210;Egyptian;Amira Wasfy
38211;South African;Judy Woodborne
38212;South African;Nhlanhla Xaba
38213;South African;Mduduzi Xakaza
38214;Sconosciuta;BIG-Bjarke Ingels Group
38215;Danish;Bjarke Ingels
38220;South African;Cameron Platter
38224;Italian;Studio AR.DI.TI
38227;American;Judy Seidman
38229;Vietnamese;Le Van Danh
38237;Sconosciuta;Don Lauffer
38239;German;Hans Leistikow
38240;Belgian;Laurence Humier
38241;Zimbabwean;Kudzanai Chiurai
38242;South African;Marco Cianfanelli
38243;Cameroonian;Barthelemy Toguo
38245;French;Marcel Alocco
38246;South African;Ernestine White
38251;Sconosciuta;RCM di Bianco
38257;New Zealander;Billy Apple
38258;Sconosciuta;David Thompson
38263;Italian;Virgilio Forchiassin
38270;American;Philip Krumm
38294;Sconosciuta;Union Paper Bag Machine Company, Philadelphia, PA
38298;Sconosciuta;Thomas Hamilton
38326;Slovenian;Davorin Savnik
38338;German;Susan Hefuna
38368;French;Marie Cool
38373;British;Thomas Heatherwick
38395;Sconosciuta;Peter R. Meyer
38410;Sconosciuta;Moorhead & Moorhead
38411;American;Granger Moorhead
38412;American;Robert Moorhead
38423;Sconosciuta;Save The Press Campaign
38425;Sconosciuta;Gardens Media Group, Cape Town
38427;Sconosciuta;Medu Art Ensemble, Gaborone, Botswana
38456;Sconosciuta;Brown Manufacturing Company, Decatur, GA
38463;German;Gerd Arntz
38466;Sconosciuta;Iskra, Ljubljana, Yugoslavia 
38469;Sconosciuta;Lerival, New York
38478;American;Tobias Frere-Jones
38481;American;Jonathan Hoefler
38483;American;Susan Kare
38484;American;P. Scott Makela
38485;American;Jeffery Keedy
38486;American;Barry Deck
38488;Dutch;Albert-Jan Pool
38490;German;Erik Spiekermann
38491;British;Neville Brody
38492;Dutch;Erik van Blokland
38493;Dutch;Just van Rossum
38512;Austrian;Inge Morath
38518;Brazilian;Tunga
38524;Polish;Tomasz Sarnecki
38549;American;De Wain Valentine
38551;Mexican;Rafael Ortega
38552;Sconosciuta;Olivier Debroise
38557;Sconosciuta;Paul Garrin
38563;Sconosciuta;American Type Founders
38608;Sconosciuta;Hans Werckmeister
38611;Sconosciuta;Ewald André Dupont
38612;Sconosciuta;Richard Eichberg
38613;Sconosciuta;Kurt Gerron
38614;Sconosciuta;Nicholas Kaufmann
38615;Sconosciuta;Wilhelm Prager
38619;American;F. Holland Day
38623;American;Rudolf Eickemeyer Jr.
38624;American;Joseph Turner Keiley
38627;American;Emilie V. Clarkson
38629;American;Rose Clark
38631;American;Elizabeth Flint Wade
38634;American;James Wells Champney
38635;Sconosciuta;John E. Dumont
38636;Sconosciuta;William B. Dyer
38637;American;Charles I. Berg
38638;Sconosciuta;William A. Fraser
38639;Sconosciuta;William D. Murphy
38653;American;John Kelly
38655;American;Todd Haynes
38659;American;Mathilde Weil
38660;American;Emma Justine Farnsworth
38672;Austrian;Adolf Boehm
38676;Hungarian;Rita Ackermann
38678;Colombian;Mateo López
38687;Brazilian;Carmela Gross
38694;American;Paula Hayes
38695;French;Pierre Chareau
38699;Sconosciuta;UN Studio
38708;American;Grace Jones
38713;Sconosciuta;Beastie Boys
38715;American;Karen Finley
38729;American;Dani Leventhal
38736;American;Arthur P. Bedou
38737;Dutch;Mart Stam
38738;German;Annette Kelm
38739;American;Hank Willis Thomas
38741;American;Alex Dodge
38765;Austrian;Dita Moser
38770;British;Brian Eno
38774;Argentine;Sameer Makarius
38786;Sconosciuta;Weezer
38787;Sconosciuta;Public Enemy
38788;Sconosciuta;Fatboy Slim
38789;Icelandic;Björk
38839;American;Daniel Joseph Martinez
38842;German;Friedrich Froebel
38851;Austrian;Magda Mautner von Markhof
38854;American;Louis Emerman
38858;American;Deana Lawson
38859;American;Ilene Segalove
38865;Israeli;Revital Cohen
38880;Danish;PH Stalmobler
38886;Danish;SUPERFLEX
38897;American;Reid Miles
38901;American;Adam Pendleton
38908;German;Kerstin Brätsch
38914;German;Andrea Geyer
38915;American;Sharon Hayes
38916;American;Ashley Hunt
38917;Danish;Katya Sander
38921;Mexican;Emiliano Godoy
38922;Sconosciuta;Pirwi
38939;Hungarian;Ödön Palasovsky
38941;American;William Plumb
38942;Sconosciuta;Peter Hassmann
38943;Polish;Marek Piasecki
38945;American;Kirsten Everberg
38946;Turkish;Cengiz Çekil
38949;Indian;Debnath Basu
38950;Indian;Anandajit Ray
38961;Japanese;Kiyoji Otsuji
38968;British;Roger Deakins
38978;Austrian;Ludwig Hoffenreich
38991;Japanese;Saburo Murakami
38998;American;Diana Balton
39003;British;Frances Macdonald
39007;Sconosciuta;Carl Becker
39008;Sconosciuta;Brett Murray
39013;Sconosciuta;Sophie Peters
39014;Sconosciuta;Grant Schreiber
39015;Sconosciuta;Jane Solomon
39027;British;Jacqueline Groag
39032;Japanese;Suirei Kubota
39034;Sconosciuta;J.L. Hammett Co.
39035;Sconosciuta;Colombini & Guzzetti
39036;Sconosciuta;Milton Bradley Co., Springfield, MA
39037;Sconosciuta;E. Steiger and Co.
39039;Sconosciuta;Walter Kindler
39045;Sconosciuta;Franziska Krammel
39049;Sconosciuta;Michael Epp
39052;Russian;Max Penson
39059;Sconosciuta;Top-System Burkhard Lübke
39061;Vietnamese;Quasar 
39095;British;Franciszka Themerson
39110;Sconosciuta;BERG
39112;American;Kacie Kinzer
39113;Norwegian;Peter Opsvik
39123;American;Golan Levin
39128;Lebanese;Ayah Bdeir
39147;French;Benjamin Dennel
39150;American;Stefanie Posavec
39151;Sconosciuta;Interaction Research Studio
39155;American;Nicholas Felton
39156;Turkish;Soner Ozenc
39160;Italian;Gabriele Basilico
39162;French;Eugène Beaudouin
39164;Israeli;Munio Gitai Weinraub
39187;Sconosciuta;PIKO, Sonneberg, Germany
39192;Dutch;Manon de Boer
39193;Romanian;Ion Grigorescu
39218;Dutch;Maarten Baas
39223;Sconosciuta;Ushahidi
39233;American;Max Weisel
39236;Japanese;Bandai
39238;Sconosciuta;SWAMP
39258;Sconosciuta;Akira Ikeda Gallery
39262;Sconosciuta;Lettie A. Allen
39263;Sconosciuta;Elizabeth Hallenbeck
39264;Sconosciuta;Abbie Herrick
39265;Sconosciuta;Mary Ethel Thompson
39266;Sconosciuta;Auguste Cohn
39268;American;Ella Steigelman
39270;Sconosciuta;Rose A. Craigan
39271;Sconosciuta;Stella C. Salisbury
39272;Sconosciuta;Dorothy Sullivan
39273;Sconosciuta;Whitney Nolte
39274;Sconosciuta;Elva L. Brownson
39275;Sconosciuta;Grace A. Snyder
39276;Sconosciuta;M. A. Dillon
39277;Sconosciuta;Edith M. Barber
39278;American;Fannie E. Kachline
39279;Sconosciuta;Margaret Heeps
39280;Sconosciuta;B. Ferrari
39281;Sconosciuta;Florence E. Piper
39282;Sconosciuta;Mahthilde Evans
39283;Sconosciuta;Betsy Connors
39295;American;Kate Hartman
39306;Belgian;Julien Devaux
39325;Swiss;Marc Bauer
39326;Swiss;Philippe Decrauzat
39328;German;Heinrich Richter-Berlin
39331;British;Charles Harry Jones
39335;Irish;Grafton Architects
39360;Finnish;Marimekko
39361;American;Gloria Caranica
39362;Sconosciuta;Mazzanti & Arquitectos
39377;British;Jack Schulze
39380;Sconosciuta;Mr. Jones Design Ltd.
39391;Argentine;Oscar Bony
39398;Sconosciuta;littleBits
39466;Sconosciuta;Jonathan Shapiro
39467;Sconosciuta;End Conscription Campaign 
39470;Israeli;Ron Gilad
39474;Canadian;James Cameron
39475;American;Zach Lieberman
39476;American;James Powderly
39477;American;Chris Sugrue
39478;American;TEMPT1
39487;Peruvian;Armando Andrade Tudela
39496;Sconosciuta;New York University
39505;French;Studio B/C
39513;American;Kerry Tribe
39544;British;Campbell Orme
39560;American;Will Wright
39561;American;Tarn Adams
39562;American;Zach Adams
39576;American;Erik Hersman
39583;Japanese;Shigeru Ishitsuka
39584;Japanese;Misako Kirigaya
39585;Japanese;Megahouse Corporation
39611;American;Matt Kenyon
39612;American;Douglas Easterly
39621;Argentine;Lidy Prati
39633;Belgian;Jacques Charlier
39635;Sconosciuta;Art & Language
39637;French;Gary Bigot
39639;Sconosciuta;Robert De Boeck
39640;Sconosciuta;Martin Maloney
39641;Belgian;Marcel Mariën
39642;Belgian;Didier Vermeiren
39643;Sconosciuta;Ian Wilson
39651;American;Anne Collier
39654;British;Peter Saville
39655;Sconosciuta;Saunders Corporation, Yonkers, New York
39659;Tunisian;Nadia Kaabi-Linke
39662;German;Michael Buthe
39696;American;Lynn Hershman Leeson
39719;Colombian;Giancarlo Mazzanti
39740;American;Robert Faludi
39741;American;Kati London
39742;American;Rebecca Bray
39762;American;T. R. Uthco
39765;Polish;Andrzej Budek
39770;Canadian;Moyra Davey
39771;British;George Georgiou
39772;French;Marguerite Humeau
39780;American;Doug Rickard
39781;Dutch;Viviane Sassen
39822;British;Phil Collins
39841;Sconosciuta;caraballo-farman
39845;Czech;Miloslav Prokop
39853;American;Stephen Vitiello
39855;Sconosciuta;Ceramica Franco Pozzi, Gallarte, Italy
39856;American;Henry Patrick Raleigh
39882;Italian;Luigi Ghirri
39898;Austrian;Robert Rotifer
39904;Swiss;Walter Käch
39912;Romanian;Andrei Ujica
39923;Swedish;Hans Ehrich
39924;Swedish;Tom Ahlström
39925;Swedish;A&E Design
39926;Sconosciuta;Lectus Produktion AB, Mönsterås, Sweden
39943;American;Ray Yoshida
39951;British;Freddie Reeves
39957;Japanese;Ei Arakawa
39958;German;Nikolas Gambaroff
39961;American;Tauba Auerbach
39992;British;Paul Elliman
39997;German;Nora Schultz
39998;French;Henri Chopin
40029;Polish;Zenon Januszewski
40052;Czech;Prazsky
40053;Italian;Filippo Romoli
40054;French;Theo Doro 
40057;American;Sanford Biggers
40066;German;Joseph Albert
40142;Norwegian;Jean Heiberg
40161;Sconosciuta;Goldsmiths
40162;Sconosciuta;University of London
40190;Swiss;Werner John
40207;Mexican;Damián Ortega
40218;Sconosciuta;Fito Doring
40247;Croatian;Mihajlo Arsovski
40257;French;Albert Lamorisse
